id,questionusageid,questionid,userid,responsesummary,rightanswer,fraction,timecreated
39590,5982,139,1062,Yanıt,Doğru,1.0,1712394001
39591,5983,131,1068,,Doğru,0.15,1712393703
39592,5983,132,1068,Yanıt,Doğru,1.0,1712393745
39593,5983,133,1068,,Doğru,0.39,1712393762
39594,5983,135,1068,Yanıt,Doğru,1.0,1712393826
39595,5983,136,1068,Yanıt,Doğru,1.0,1712393932
39596,5983,137,1068,,Doğru,0.38,1712393948
39597,5983,138,1068,,Doğru,0.28,1712393989
39598,5983,139,1068,,Doğru,0.09,1712394000
39599,5983,140,1068,,Doğru,0.45,1712394002
39600,5984,131,1071,,Doğru,0.15,1712393935
39601,5984,135,1071,,Doğru,0.45,1712393949
39602,5985,132,1079,,Doğru,0.12,1712393928
39603,5985,133,1079,,Doğru,0.36,1712393933
39604,5985,135,1079,,Doğru,0.22,1712393969
39605,5985,137,1079,,Doğru,0.38,1712393983
39606,5985,138,1079,Yanıt,Doğru,1.0,1712393999
39607,5985,139,1079,Yanıt,Doğru,1.0,1712394001
39608,5986,131,1086,Yanıt,Doğru,1.0,1712393827
39609,5986,132,1086,,Doğru,0.3,1712393847
39610,5986,134,1086,,Doğru,0.32,1712393881
39611,5986,135,1086,Yanıt,Doğru,1.0,1712393901
39612,5986,137,1086,Yanıt,Doğru,1.0,1712393924
39613,5986,138,1086,Yanıt,Doğru,1.0,1712393999
39614,5986,139,1086,,Doğru,0.31,1712394001
39615,5986,140,1086,Yanıt,Doğru,1.0,1712394002
39616,5987,131,1092,Yanıt,Doğru,1.0,1712393926
39617,5987,132,1092,,Doğru,0.26,1712393941
39618,5987,133,1092,Yanıt,Doğru,1.0,1712393962
39619,5987,135,1092,,Doğru,0.21,1712393972
39620,5987,137,1092,,Doğru,0.25,1712393983
39621,5987,138,1092,Yanıt,Doğru,1.0,1712393999
39622,5987,139,1092,,Doğru,0.08,1712394002
39623,5988,131,1104,,Doğru,0.25,1712393817
39624,5988,132,1104,,Doğru,0.03,1712393826
39625,5988,133,1104,,Doğru,0.48,1712393899
39626,5988,134,1104,,Doğru,0.43,1712393918
39627,5988,135,1104,Yanıt,Doğru,1.0,1712393958
39628,5988,136,1104,Yanıt,Doğru,1.0,1712394000
39629,5988,137,1104,,Doğru,0.08,1712394001
39630,5988,138,1104,Yanıt,Doğru,1.0,1712394002
39631,5988,140,1104,Yanıt,Doğru,1.0,1712394005
39632,5989,131,1113,,Doğru,0.47,1712393801
39633,5989,132,1113,Yanıt,Doğru,1.0,1712393855
39634,5989,135,1113,Yanıt,Doğru,1.0,1712393949
39635,5989,137,1113,Yanıt,Doğru,1.0,1712393991
39636,5989,138,1113,,Doğru,0.38,1712394000
39637,5989,139,1113,,Doğru,0.16,1712394002
39638,5989,140,1113,,Doğru,0.42,1712394005
39639,5990,131,1129,Yanıt,Doğru,1.0,1712393789
39640,5990,132,1129,Yanıt,Doğru,1.0,1712393843
39641,5990,133,1129,,Doğru,0.18,1712393861
39642,5990,135,1129,Yanıt,Doğru,1.0,1712393872
39643,5990,136,1129,Yanıt,Doğru,1.0,1712393917
39644,5990,138,1129,,Doğru,0.42,1712393999
39645,5990,139,1129,Yanıt,Doğru,1.0,1712394000
39646,5990,140,1129,,Doğru,0.11,1712394001
39647,5991,131,1134,Yanıt,Doğru,1.0,1712393930
39648,5991,132,1134,,Doğru,0.38,1712393955
39649,5991,134,1134,Yanıt,Doğru,1.0,1712393957
39650,5991,135,1134,Yanıt,Doğru,1.0,1712393962
39651,5991,136,1134,Yanıt,Doğru,1.0,1712393996
39652,5991,137,1134,Yanıt,Doğru,1.0,1712394001
39653,5991,138,1134,,Doğru,0.27,1712394002
39654,5991,139,1134,Yanıt,Doğru,1.0,1712394003
39655,5991,140,1134,,Doğru,0.32,1712394005
39656,5992,131,1144,,Doğru,0.16,1712393892
39657,5992,132,1144,Yanıt,Doğru,1.0,1712393895
39658,5992,133,1144,,Doğru,0.03,1712393911
39659,5992,134,1144,,Doğru,0.17,1712393916
39660,5992,135,1144,,Doğru,0.21,1712393933
39661,5992,136,1144,,Doğru,0.01,1712393941
39662,5992,139,1144,,Doğru,0.13,1712393961
39663,5992,140,1144,Yanıt,Doğru,1.0,1712393999
39664,5993,134,1166,Yanıt,Doğru,1.0,1712393906
39665,5993,139,1166,,Doğru,0.46,1712393920
39666,5993,140,1166,,Doğru,0.46,1712393961
39667,5994,132,1169,,Doğru,0.33,1712393726
39668,5994,133,1169,,Doğru,0.13,1712393730
39669,5994,134,1169,,Doğru,0.39,1712393755
39670,5994,135,1169,Yanıt,Doğru,1.0,1712393776
39671,5994,136,1169,,Doğru,0.19,1712393893
39672,5994,137,1169,Yanıt,Doğru,1.0,1712393943
39673,5994,138,1169,,Doğru,0.42,1712393956
39674,5994,139,1169,Yanıt,Doğru,1.0,1712393995
39675,5994,140,1169,,Doğru,0.27,1712394000
39676,5995,131,1200,,Doğru,0.22,1712393733
39677,5995,132,1200,,Doğru,0.25,1712393742
39678,5995,133,1200,,Doğru,0.15,1712393797
39679,5995,134,1200,,Doğru,0.24,1712393849
39680,5995,135,1200,,Doğru,0.18,1712393870
39681,5995,136,1200,,Doğru,0.33,1712393883
39682,5995,137,1200,,Doğru,0.12,1712393967
39683,5995,139,1200,Yanıt,Doğru,1.0,1712393999
39684,5996,131,1238,,Doğru,0.31,1712393915
39685,5996,132,1238,Yanıt,Doğru,1.0,1712393933
39686,5996,133,1238,,Doğru,0.4,1712393945
39687,5996,134,1238,,Doğru,0.4,1712393950
39688,5996,135,1238,,Doğru,0.3,1712393972
39689,5996,136,1238,Yanıt,Doğru,1.0,1712393998
39690,5996,138,1238,,Doğru,0.4,1712393999
39691,5996,139,1238,Yanıt,Doğru,1.0,1712394001
39692,5996,140,1238,Yanıt,Doğru,1.0,1712394003
39693,5997,131,1258,,Doğru,0.07,1712393714
39694,5997,132,1258,Yanıt,Doğru,1.0,1712393812
39695,5997,134,1258,,Doğru,0.11,1712393875
39696,5997,135,1258,,Doğru,0.04,1712393920
39697,5997,136,1258,Yanıt,Doğru,1.0,1712393928
39698,5997,137,1258,Yanıt,Doğru,1.0,1712393957
39699,5997,138,1258,Yanıt,Doğru,1.0,1712393999
39700,5997,139,1258,,Doğru,0.48,1712394000
39701,5998,132,1331,Yanıt,Doğru,1.0,1712393719
39702,5998,133,1331,,Doğru,0.39,1712393775
39703,5998,135,1331,,Doğru,0.14,1712393792
39704,5998,136,1331,,Doğru,0.39,1712393842
39705,5998,137,1331,Yanıt,Doğru,1.0,1712393900
39706,5998,139,1331,Yanıt,Doğru,1.0,1712393947
39707,5999,133,1336,,Doğru,0.47,1712393738
39708,5999,134,1336,,Doğru,0.17,1712393774
39709,5999,136,1336,Yanıt,Doğru,1.0,1712393808
39710,6000,131,1342,,Doğru,0.36,1712393935
39711,6000,132,1342,Yanıt,Doğru,1.0,1712393947
39712,6000,133,1342,Yanıt,Doğru,1.0,1712393952
39713,6000,134,1342,Yanıt,Doğru,1.0,1712393957
39714,6000,136,1342,Yanıt,Doğru,1.0,1712393968
39715,6000,138,1342,Yanıt,Doğru,1.0,1712393999
39716,6000,139,1342,Yanıt,Doğru,1.0,1712394000
39717,6000,140,1342,,Doğru,0.34,1712394002
39718,6001,132,1346,,Doğru,0.23,1712393704
39719,6001,134,1346,,Doğru,0.21,1712393719
39720,6001,135,1346,Yanıt,Doğru,1.0,1712393753
39721,6001,136,1346,,Doğru,0.11,1712393764
39722,6001,137,1346,Yanıt,Doğru,1.0,1712393798
39723,6001,138,1346,Yanıt,Doğru,1.0,1712393844
39724,6001,139,1346,Yanıt,Doğru,1.0,1712393858
39725,6001,140,1346,Yanıt,Doğru,1.0,1712393902
39726,6002,131,1347,Yanıt,Doğru,1.0,1712393839
39727,6002,132,1347,,Doğru,0.42,1712393939
39728,6002,133,1347,Yanıt,Doğru,1.0,1712393970
39729,6002,134,1347,Yanıt,Doğru,1.0,1712393989
39730,6002,135,1347,,Doğru,0.16,1712393999
39731,6002,136,1347,,Doğru,0.47,1712394000
39732,6002,137,1347,,Doğru,0.12,1712394001
39733,6002,138,1347,Yanıt,Doğru,1.0,1712394002
39734,6002,139,1347,,Doğru,0.18,1712394003
39735,6002,140,1347,,Doğru,0.03,1712394004
39736,6003,131,1351,,Doğru,0.11,1712393749
39737,6003,132,1351,,Doğru,0.37,1712393812
39738,6003,133,1351,,Doğru,0.11,1712393935
39739,6003,134,1351,,Doğru,0.09,1712393999
39740,6003,135,1351,Yanıt,Doğru,1.0,1712394001
39741,6003,136,1351,,Doğru,0.13,1712394003
39742,6003,138,1351,Yanıt,Doğru,1.0,1712394006
39743,6003,139,1351,Yanıt,Doğru,1.0,1712394008
39744,6003,140,1351,,Doğru,0.23,1712394009
39745,6004,131,1366,,Doğru,0.26,1712393713
39746,6004,132,1366,,Doğru,0.37,1712393812
39747,6004,133,1366,Yanıt,Doğru,1.0,1712393846
39748,6004,134,1366,,Doğru,0.33,1712393869
39749,6004,135,1366,Yanıt,Doğru,1.0,1712393887
39750,6004,136,1366,Yanıt,Doğru,1.0,1712393964
39751,6004,137,1366,Yanıt,Doğru,1.0,1712393999
39752,6004,139,1366,Yanıt,Doğru,1.0,1712394000
39753,6004,140,1366,Yanıt,Doğru,1.0,1712394001
39754,6005,131,1372,,Doğru,0.34,1712393711
39755,6005,133,1372,,Doğru,0.28,1712393723
39756,6005,134,1372,Yanıt,Doğru,1.0,1712393765
39757,6005,135,1372,Yanıt,Doğru,1.0,1712393782
39758,6005,139,1372,,Doğru,0.23,1712393808
39759,6006,131,1387,,Doğru,0.1,1712393886
39760,6006,132,1387,,Doğru,0.23,1712393935
39761,6006,134,1387,,Doğru,0.04,1712393947
39762,6006,135,1387,,Doğru,0.11,1712393967
39763,6006,136,1387,Yanıt,Doğru,1.0,1712393999
39764,6006,137,1387,Yanıt,Doğru,1.0,1712394000
39765,6006,139,1387,Yanıt,Doğru,1.0,1712394001
39766,6007,131,1400,Yanıt,Doğru,1.0,1712393806
39767,6007,132,1400,Yanıt,Doğru,1.0,1712393854
39768,6007,133,1400,Yanıt,Doğru,1.0,1712393873
39769,6007,134,1400,Yanıt,Doğru,1.0,1712393899
39770,6007,136,1400,,Doğru,0.2,1712393952
39771,6007,137,1400,,Doğru,0.06,1712393959
39772,6007,138,1400,Yanıt,Doğru,1.0,1712393973
39773,6007,140,1400,Yanıt,Doğru,1.0,1712393983
39774,6008,131,1413,,Doğru,0.12,1712393928
39775,6008,132,1413,,Doğru,0.28,1712393932
39776,6008,133,1413,Yanıt,Doğru,1.0,1712393967
39777,6008,136,1413,,Doğru,0.36,1712393999
39778,6008,138,1413,,Doğru,0.32,1712394001
39779,6008,139,1413,Yanıt,Doğru,1.0,1712394004
39780,6009,131,1430,,Doğru,0.16,1712393734
39781,6009,132,1430,Yanıt,Doğru,1.0,1712393828
39782,6009,133,1430,Yanıt,Doğru,1.0,1712393830
39783,6009,134,1430,Yanıt,Doğru,1.0,1712393856
39784,6009,135,1430,Yanıt,Doğru,1.0,1712393879
39785,6009,136,1430,,Doğru,0.36,1712393893
39786,6009,137,1430,Yanıt,Doğru,1.0,1712393922
39787,6009,138,1430,Yanıt,Doğru,1.0,1712393999
39788,6009,139,1430,Yanıt,Doğru,1.0,1712394000
39789,6009,140,1430,Yanıt,Doğru,1.0,1712394001
39790,6010,131,1440,,Doğru,0.11,1712393757
39791,6010,132,1440,,Doğru,0.11,1712393799
39792,6010,134,1440,,Doğru,0.13,1712393844
39793,6011,132,1459,,Doğru,0.28,1712393926
39794,6011,137,1459,,Doğru,0.42,1712393951
39795,6011,138,1459,,Doğru,0.15,1712393969
39796,6011,140,1459,,Doğru,0.06,1712393977
39797,6012,131,1465,,Doğru,0.42,1712393899
39798,6012,132,1465,,Doğru,0.29,1712393903
39799,6012,133,1465,,Doğru,0.16,1712393907
39800,6012,135,1465,,Doğru,0.24,1712393913
39801,6012,136,1465,Yanıt,Doğru,1.0,1712393927
39802,6012,137,1465,Yanıt,Doğru,1.0,1712393956
39803,6012,139,1465,Yanıt,Doğru,1.0,1712393994
39804,6012,140,1465,Yanıt,Doğru,1.0,1712394000
39805,6013,132,1495,,Doğru,0.01,1712393822
39806,6013,133,1495,,Doğru,0.29,1712393857
39807,6013,134,1495,,Doğru,0.02,1712393879
39808,6013,135,1495,,Doğru,0.11,1712393886
39809,6013,136,1495,,Doğru,0.23,1712393903
39810,6013,137,1495,,Doğru,0.13,1712393975
39811,6013,138,1495,,Doğru,0.18,1712393998
39812,6013,139,1495,Yanıt,Doğru,1.0,1712393999
39813,6013,140,1495,Yanıt,Doğru,1.0,1712393999
39814,6014,131,1500,,Doğru,0.26,1712393807
39815,6014,132,1500,Yanıt,Doğru,1.0,1712393825
39816,6014,134,1500,Yanıt,Doğru,1.0,1712393839
39817,6014,135,1500,,Doğru,0.24,1712393926
39818,6014,136,1500,,Doğru,0.11,1712393937
39819,6014,137,1500,,Doğru,0.2,1712393982
39820,6014,138,1500,Yanıt,Doğru,1.0,1712393999
39821,6014,140,1500,Yanıt,Doğru,1.0,1712394001
39822,6015,132,1543,,Doğru,0.16,1712393830
39823,6015,134,1543,,Doğru,0.36,1712393859
39824,6015,135,1543,,Doğru,0.22,1712393903
39825,6015,136,1543,Yanıt,Doğru,1.0,1712393945
39826,6015,137,1543,,Doğru,0.08,1712393978
39827,6015,138,1543,Yanıt,Doğru,1.0,1712393994
39828,6015,139,1543,Yanıt,Doğru,1.0,1712393999
39829,6015,140,1543,Yanıt,Doğru,1.0,1712393999
39830,6016,133,1550,,Doğru,0.01,1712393742
39831,6016,134,1550,Yanıt,Doğru,1.0,1712393858
39832,6016,135,1550,Yanıt,Doğru,1.0,1712393868
39833,6016,136,1550,Yanıt,Doğru,1.0,1712393913
39834,6016,138,1550,Yanıt,Doğru,1.0,1712393952
39835,6016,139,1550,,Doğru,0.19,1712393971
39836,6016,140,1550,Yanıt,Doğru,1.0,1712393999
39837,6017,131,1553,Yanıt,Doğru,1.0,1712393780
39838,6017,133,1553,Yanıt,Doğru,1.0,1712393899
39839,6017,134,1553,,Doğru,0.48,1712393904
39840,6017,135,1553,,Doğru,0.2,1712393905
39841,6017,136,1553,Yanıt,Doğru,1.0,1712393908
39842,6017,137,1553,Yanıt,Doğru,1.0,1712393926
39843,6017,138,1553,,Doğru,0.14,1712393937
39844,6017,139,1553,,Doğru,0.45,1712393992
39845,6017,140,1553,Yanıt,Doğru,1.0,1712393998
39846,6018,131,1562,Yanıt,Doğru,1.0,1712393834
39847,6018,132,1562,,Doğru,0.42,1712393878
39848,6018,133,1562,,Doğru,0.35,1712393883
39849,6018,134,1562,,Doğru,0.48,1712393924
39850,6018,136,1562,,Doğru,0.25,1712393969
39851,6018,138,1562,Yanıt,Doğru,1.0,1712393974
39852,6018,139,1562,,Doğru,0.48,1712393996
39853,6018,140,1562,Yanıt,Doğru,1.0,1712393999
39854,6019,133,1563,,Doğru,0.26,1712393803
39855,6019,134,1563,,Doğru,0.03,1712393854
39856,6019,135,1563,,Doğru,0.48,1712393949
39857,6019,139,1563,Yanıt,Doğru,1.0,1712393985
39858,6019,140,1563,,Doğru,0.23,1712393997
39859,6020,132,1578,,Doğru,0.09,1712393741
39860,6020,133,1578,Yanıt,Doğru,1.0,1712393760
39861,6020,134,1578,,Doğru,0.01,1712393795
39862,6020,136,1578,,Doğru,0.07,1712393900
39863,6020,137,1578,Yanıt,Doğru,1.0,1712393939
39864,6020,139,1578,Yanıt,Doğru,1.0,1712393978
39865,6020,140,1578,,Doğru,0.3,1712394000
39866,6021,131,1600,Yanıt,Doğru,1.0,1712393794
39867,6021,132,1600,Yanıt,Doğru,1.0,1712393818
39868,6021,133,1600,Yanıt,Doğru,1.0,1712393893
39869,6021,135,1600,Yanıt,Doğru,1.0,1712393899
39870,6021,136,1600,Yanıt,Doğru,1.0,1712393903
39871,6021,138,1600,Yanıt,Doğru,1.0,1712393952
39872,6021,140,1600,Yanıt,Doğru,1.0,1712393980
39873,6022,131,1607,,Doğru,0.25,1712393807
39874,6022,132,1607,Yanıt,Doğru,1.0,1712393820
39875,6022,133,1607,,Doğru,0.32,1712393823
39876,6022,134,1607,Yanıt,Doğru,1.0,1712393834
39877,6022,137,1607,Yanıt,Doğru,1.0,1712393875
39878,6022,139,1607,,Doğru,0.15,1712393909
39879,6023,131,1626,Yanıt,Doğru,1.0,1712393862
39880,6023,132,1626,Yanıt,Doğru,1.0,1712393900
39881,6023,135,1626,Yanıt,Doğru,1.0,1712393911
39882,6023,140,1626,Yanıt,Doğru,1.0,1712393919
39883,6024,131,1648,,Doğru,0.48,1712393867
39884,6024,132,1648,Yanıt,Doğru,1.0,1712393910
39885,6024,133,1648,,Doğru,0.4,1712393944
39886,6024,134,1648,,Doğru,0.13,1712393956
39887,6024,135,1648,,Doğru,0.05,1712393976
39888,6024,137,1648,Yanıt,Doğru,1.0,1712393999
39889,6024,138,1648,Yanıt,Doğru,1.0,1712394000
39890,6024,139,1648,Yanıt,Doğru,1.0,1712394001
39891,6025,133,1651,,Doğru,0.46,1712393831
39892,6025,134,1651,Yanıt,Doğru,1.0,1712393836
39893,6025,136,1651,Yanıt,Doğru,1.0,1712393846
39894,6025,137,1651,Yanıt,Doğru,1.0,1712393956
39895,6025,138,1651,,Doğru,0.17,1712393996
39896,6025,139,1651,,Doğru,0.17,1712394000
39897,6026,131,1673,,Doğru,0.41,1712393741
39898,6026,132,1673,Yanıt,Doğru,1.0,1712393819
39899,6026,133,1673,Yanıt,Doğru,1.0,1712393872
39900,6026,134,1673,,Doğru,0.47,1712393942
39901,6026,135,1673,Yanıt,Doğru,1.0,1712393953
39902,6026,136,1673,,Doğru,0.03,1712393993
39903,6026,137,1673,,Doğru,0.34,1712393997
39904,6026,138,1673,,Doğru,0.24,1712394000
39905,6026,139,1673,Yanıt,Doğru,1.0,1712394001
39906,6026,140,1673,Yanıt,Doğru,1.0,1712394003
39907,6027,131,1675,Yanıt,Doğru,1.0,1712393930
39908,6027,134,1675,,Doğru,0.11,1712393934
39909,6027,135,1675,,Doğru,0.27,1712393956
39910,6027,136,1675,Yanıt,Doğru,1.0,1712393965
39911,6027,138,1675,,Doğru,0.22,1712393993
39912,6027,139,1675,,Doğru,0.14,1712393997
39913,6027,140,1675,,Doğru,0.12,1712393999
39914,6028,131,1699,Yanıt,Doğru,1.0,1712393899
39915,6028,134,1699,,Doğru,0.27,1712393910
39916,6028,137,1699,,Doğru,0.13,1712393923
39917,6028,138,1699,Yanıt,Doğru,1.0,1712393933
39918,6028,139,1699,,Doğru,0.32,1712393940
39919,6029,131,1706,,Doğru,0.46,1712393846
39920,6029,132,1706,,Doğru,0.29,1712393921
39921,6029,140,1706,,Doğru,0.03,1712393942
39922,6030,132,1714,Yanıt,Doğru,1.0,1712393833
39923,6030,137,1714,Yanıt,Doğru,1.0,1712393837
39924,6031,131,1715,Yanıt,Doğru,1.0,1712393786
39925,6031,133,1715,Yanıt,Doğru,1.0,1712393808
39926,6031,134,1715,Yanıt,Doğru,1.0,1712393927
39927,6031,135,1715,,Doğru,0.18,1712393944
39928,6031,136,1715,Yanıt,Doğru,1.0,1712393990
39929,6031,137,1715,Yanıt,Doğru,1.0,1712393999
39930,6031,138,1715,Yanıt,Doğru,1.0,1712394000
39931,6031,140,1715,Yanıt,Doğru,1.0,1712394001
39932,6032,131,1720,Yanıt,Doğru,1.0,1712393709
39933,6032,132,1720,Yanıt,Doğru,1.0,1712393718
39934,6032,134,1720,Yanıt,Doğru,1.0,1712393779
39935,6032,135,1720,,Doğru,0.4,1712393944
39936,6032,136,1720,,Doğru,0.0,1712393965
39937,6032,137,1720,Yanıt,Doğru,1.0,1712393972
39938,6032,138,1720,,Doğru,0.21,1712393998
39939,6032,139,1720,,Doğru,0.37,1712393999
39940,6032,140,1720,Yanıt,Doğru,1.0,1712394002
39941,6033,131,1727,Yanıt,Doğru,1.0,1712393786
39942,6033,133,1727,Yanıt,Doğru,1.0,1712393864
39943,6033,134,1727,Yanıt,Doğru,1.0,1712393975
39944,6033,135,1727,,Doğru,0.4,1712393993
39945,6033,136,1727,,Doğru,0.25,1712393999
39946,6033,137,1727,Yanıt,Doğru,1.0,1712394001
39947,6033,138,1727,Yanıt,Doğru,1.0,1712394002
39948,6033,139,1727,Yanıt,Doğru,1.0,1712394003
39949,6033,140,1727,,Doğru,0.44,1712394005
39950,6034,136,1737,,Doğru,0.01,1712393732
39951,6034,138,1737,,Doğru,0.26,1712393758
39952,6034,139,1737,,Doğru,0.15,1712393828
39953,6035,132,1802,Yanıt,Doğru,1.0,1712393789
39954,6035,133,1802,Yanıt,Doğru,1.0,1712393872
39955,6035,134,1802,,Doğru,0.32,1712393908
39956,6035,135,1802,,Doğru,0.15,1712393930
39957,6035,136,1802,,Doğru,0.09,1712393999
39958,6035,137,1802,Yanıt,Doğru,1.0,1712394001
39959,6035,139,1802,,Doğru,0.36,1712394003
39960,6036,132,1813,Yanıt,Doğru,1.0,1712393877
39961,6036,133,1813,Yanıt,Doğru,1.0,1712393892
39962,6036,135,1813,,Doğru,0.33,1712393943
39963,6036,136,1813,Yanıt,Doğru,1.0,1712393978
39964,6036,138,1813,,Doğru,0.05,1712394000
39965,6036,139,1813,Yanıt,Doğru,1.0,1712394003
39966,6036,140,1813,Yanıt,Doğru,1.0,1712394006
39967,6037,131,1854,Yanıt,Doğru,1.0,1712393855
39968,6037,133,1854,,Doğru,0.06,1712393911
39969,6037,134,1854,,Doğru,0.14,1712393918
39970,6037,136,1854,Yanıt,Doğru,1.0,1712393922
39971,6037,137,1854,Yanıt,Doğru,1.0,1712393940
39972,6037,138,1854,,Doğru,0.42,1712393971
39973,6037,139,1854,,Doğru,0.31,1712393999
39974,6037,140,1854,Yanıt,Doğru,1.0,1712394000
39975,6038,132,1862,Yanıt,Doğru,1.0,1712393895
39976,6038,135,1862,,Doğru,0.04,1712393940
39977,6038,137,1862,,Doğru,0.47,1712393943
39978,6038,138,1862,,Doğru,0.05,1712393974
39979,6038,139,1862,,Doğru,0.15,1712393996
39980,6038,140,1862,Yanıt,Doğru,1.0,1712393999
39981,6039,131,1884,Yanıt,Doğru,1.0,1712393740
39982,6039,133,1884,,Doğru,0.32,1712393762
39983,6039,134,1884,,Doğru,0.39,1712393876
39984,6039,135,1884,,Doğru,0.47,1712393904
39985,6039,136,1884,Yanıt,Doğru,1.0,1712393918
39986,6039,137,1884,,Doğru,0.14,1712393955
39987,6039,138,1884,Yanıt,Doğru,1.0,1712393984
39988,6039,139,1884,Yanıt,Doğru,1.0,1712394000
39989,6039,140,1884,,Doğru,0.09,1712394001
39990,6040,133,1903,,Doğru,0.11,1712393762
39991,6040,134,1903,,Doğru,0.47,1712393786
39992,6040,135,1903,,Doğru,0.48,1712393813
39993,6040,137,1903,,Doğru,0.25,1712393826
39994,6040,138,1903,Yanıt,Doğru,1.0,1712393842
39995,6040,139,1903,Yanıt,Doğru,1.0,1712393914
39996,6040,140,1903,Yanıt,Doğru,1.0,1712393999
39997,6041,131,1960,,Doğru,0.0,1712393822
39998,6041,133,1960,Yanıt,Doğru,1.0,1712393845
39999,6041,134,1960,,Doğru,0.39,1712393850
40000,6041,135,1960,,Doğru,0.38,1712393870
40001,6041,136,1960,Yanıt,Doğru,1.0,1712393946
40002,6041,137,1960,Yanıt,Doğru,1.0,1712393974
40003,6041,139,1960,Yanıt,Doğru,1.0,1712393999
40004,6041,140,1960,,Doğru,0.12,1712394000
40005,6042,131,1961,Yanıt,Doğru,1.0,1712393739
40006,6042,132,1961,Yanıt,Doğru,1.0,1712393790
40007,6042,133,1961,Yanıt,Doğru,1.0,1712393825
40008,6042,134,1961,Yanıt,Doğru,1.0,1712393872
40009,6042,135,1961,Yanıt,Doğru,1.0,1712393946
40010,6042,138,1961,,Doğru,0.13,1712393974
40011,6042,139,1961,,Doğru,0.29,1712394000
40012,6042,140,1961,Yanıt,Doğru,1.0,1712394001
40013,6043,131,1965,,Doğru,0.2,1712393796
40014,6043,132,1965,Yanıt,Doğru,1.0,1712393808
40015,6043,133,1965,,Doğru,0.44,1712393813
40016,6043,135,1965,,Doğru,0.23,1712393861
40017,6043,136,1965,Yanıt,Doğru,1.0,1712393893
40018,6043,137,1965,,Doğru,0.45,1712393908
40019,6043,138,1965,,Doğru,0.21,1712393999
40020,6043,139,1965,Yanıt,Doğru,1.0,1712394000
40021,6044,131,1967,,Doğru,0.46,1712393755
40022,6044,132,1967,,Doğru,0.25,1712393881
40023,6044,135,1967,Yanıt,Doğru,1.0,1712393884
40024,6044,136,1967,Yanıt,Doğru,1.0,1712393919
40025,6044,137,1967,Yanıt,Doğru,1.0,1712393965
40026,6045,132,1979,Yanıt,Doğru,1.0,1712393712
40027,6045,133,1979,Yanıt,Doğru,1.0,1712393731
40028,6045,134,1979,,Doğru,0.3,1712393767
40029,6045,135,1979,,Doğru,0.24,1712393822
40030,6045,136,1979,,Doğru,0.46,1712393927
40031,6045,137,1979,Yanıt,Doğru,1.0,1712393999
40032,6045,138,1979,,Doğru,0.19,1712394001
40033,6045,139,1979,Yanıt,Doğru,1.0,1712394002
40034,6045,140,1979,,Doğru,0.16,1712394005
40035,6046,132,1992,Yanıt,Doğru,1.0,1712393871
40036,6046,133,1992,Yanıt,Doğru,1.0,1712393879
40037,6046,135,1992,,Doğru,0.17,1712393892
40038,6046,136,1992,Yanıt,Doğru,1.0,1712393907
40039,6046,137,1992,Yanıt,Doğru,1.0,1712393959
40040,6046,138,1992,,Doğru,0.24,1712393999
40041,6046,139,1992,Yanıt,Doğru,1.0,1712394000
40042,6046,140,1992,Yanıt,Doğru,1.0,1712394003
40043,6047,1,34,Yanıt,Doğru,1.0,1714798552
40044,6047,2,34,,Doğru,0.38,1714798575
40045,6047,3,34,Yanıt,Doğru,1.0,1714798632
40046,6047,4,34,Yanıt,Doğru,1.0,1714798661
40047,6047,5,34,,Doğru,0.37,1714798677
40048,6047,6,34,Yanıt,Doğru,1.0,1714798735
40049,6047,7,34,Yanıt,Doğru,1.0,1714798756
40050,6047,8,34,Yanıt,Doğru,1.0,1714798799
40051,6047,9,34,Yanıt,Doğru,1.0,1714798800
40052,6047,10,34,Yanıt,Doğru,1.0,1714798802
40053,6048,1,43,,Doğru,0.04,1714798614
40054,6048,2,43,,Doğru,0.06,1714798618
40055,6048,3,43,Yanıt,Doğru,1.0,1714798630
40056,6048,4,43,Yanıt,Doğru,1.0,1714798637
40057,6048,6,43,,Doğru,0.19,1714798699
40058,6048,7,43,Yanıt,Doğru,1.0,1714798772
40059,6048,8,43,Yanıt,Doğru,1.0,1714798799
40060,6048,9,43,,Doğru,0.42,1714798801
40061,6049,1,80,,Doğru,0.45,1714798728
40062,6049,2,80,Yanıt,Doğru,1.0,1714798782
40063,6049,4,80,Yanıt,Doğru,1.0,1714798784
40064,6049,5,80,,Doğru,0.07,1714798789
40065,6049,6,80,,Doğru,0.13,1714798799
40066,6049,7,80,Yanıt,Doğru,1.0,1714798802
40067,6049,8,80,Yanıt,Doğru,1.0,1714798804
